,cust_id,count_accts,cm_age,flag_top_ed_spender,flag_cust_fee_paid_6m,pre6m_cust_spend,pre6m_cust_roc_cnt,pre6m_cust_non_disc_amt,pre6m_cust_non_disc_cnt,pre6m_cust_disc_amt,pre6m_cust_disc_cnt,pre6m_cust_outbound_amt,pre6m_cust_online_amt,pre6m_cust_online_cnt,pre6m_cust_travel_amt,pre6m_cust_travel_cnt,pre6m_cust_retail_amt,pre6m_cust_retail_cnt,pre6m_cust_myca_active,pre6m_cust_mob_logins,pre6m_total_mc_trs,acq_sub_chn,acq_type_grp,fee_type_grp,Cust_tenure,pre6m_spend_active_ind,highly_utilized_ind,min_pay_ind,paid_in_full_ind,sum_total_line_amt,direct_debit_ind,referrals,spillover,self_accts,Customer Low Quality indicator,cdss_most_rcnt_prob,cust_max_credit_12m_amt,cust_max_remit_12m_amt,cbr_3_score,cnsumr_chrg_actv_cust_cnt,cnsumr_chrg_avg_credit_12m_amt,cnsumr_lend_actv_cust_cnt,cnsumr_lend_tot_util_ratio,sow_revol_avg_paydown_pct,sow_tot_annual_ext_pmt_amt,sow_tot_revol_bal_amt,sow_tot_revol_cnt,sow_tot_trans_bal_amt,sow_tot_trans_cnt
1641,571627,1,39,0.0,1,4230,234,1541,54,2689,180,557.0,2441,140,923.0,42,1642,70,9,21,87,MGM,spillover,full_fee,6.0,1.0,0.0,0.0,0.0,54400,0.0,3.0,1.0,0.0,0.0,0.0,1281,1281,1300.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
1642,571628,1,34,1.0,0,3702,956,624.0,366,3078,590,445.0,1099,172,1452,280,899.0,406,7,21,44.0,MGM,external,reduced_fee,9.0,1.0,0.0,0.0,1.0,15733,0.0,0.0,0.0,0.0,0.0,0.0,1670,1670,963.0,0.0,,1.0,0.17501,0.0,,,0.0,,0.0
1643,571629,1,40,1.0,1,14103,1110,4424,470,9680,640,865.0,7574,260,7484,250,2309,302,6,9,93,MGM,external,full_fee,6.0,1.0,0.0,0.0,1.0,81600,0.0,0.0,0.0,0.0,0.0,0.0,2778,2728,1331.0,0.0,,1.0,0.184506,0.01,3077,1511,2.0,,2.0
1644,571630,1,26,0.0,0,1814,162,1450,90,364.0,72,20.0,99.0,20,,0,205.0,36,4,4,33,MGM,external,no_fee,4.0,1.0,0.0,0.0,0.0,2667,0.0,0.0,0.0,0.0,0.0,0.001,694.0,684.0,1296.0,0.0,,1.0,0.43128,0.0,,,0.0,,0.0
1645,571631,1,37,0.0,1,10969,904,760.0,114,10209,790,4996,3503,384,2271,176,3315,326,5,6,166.0,In House,others,full_fee,15.0,1.0,0.0,0.0,1.0,41733,1.0,0.0,0.0,0.0,0.0,0.0,4212,2165,1030.0,0.0,,1.0,0.11224500000000001,0.0,,,0.0,,0.0
1646,571632,2,61,1.0,0,18297,860,2472,262,15826,598,1539,7950,512,7963,138,5586,380,13,27,273,,,no_fee,178.0,1.0,0.0,0.0,1.0,140000,0.0,1.0,0.0,0.0,0.0,0.0,6742,6684,1148.0,0.0,,1.0,0.140762,0.0,,,0.0,,0.0
1647,571633,2,55,0.0,0,4521,52,77.0,4,4444,48,778.0,3725,72,3661,32,93.0,10,5,17,21.0,In House,others,full_fee,22.0,1.0,0.0,0.0,1.0,46000,1.0,0.0,0.0,0.0,0.0,0.0,1071,1014,1376.0,0.0,,2.0,0.19321300000000002,0.0,,,0.0,,0.0
1648,571634,2,39,0.0,0,4040,458,1931,182,2109,276,312.0,1379,328,127.0,22,2255,258,5,5,25,Affiliates,external,no_fee,77.0,1.0,0.0,0.0,1.0,79600,1.0,1.0,0.0,0.0,0.0,0.0,1849,1837,1376.0,0.0,,2.0,0.029207999999999998,0.0,,,0.0,,0.0
1649,571635,1,41,1.0,0,6275,710,2265,232,4010,478,667.0,3093,472,2475,178,2442,318,5,6,62.0,MGM,spillover,reduced_fee,9.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,1355,1355,1338.0,0.0,,1.0,0.217125,0.0,,,0.0,,0.0
1650,571636,1,40,1.0,1,5813,800,924.0,158,4889,642,538.0,2615,536,442.0,154,2283,284,5,6,67,In House,others,full_fee,15.0,1.0,0.0,0.0,1.0,28000,1.0,2.0,2.0,0.0,0.0,0.0,1520,1405,1350.0,0.0,15.0,1.0,0.075424,0.0,5563,,0.0,363.0,4.0
1651,571637,1,37,0.0,0,571.0,20,63.0,8,508.0,12,,480.0,16,,0,51.0,8,5,6,29.0,Paid Search,external,no_fee,6.0,1.0,1.0,0.0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.113,36.0,36.0,1072.0,0.0,,1.0,0.90402,0.3189,330.0,953.0,2.0,,0.0
1652,571638,1,37,1.0,0,2100,364,863.0,184,1237,180,196.0,359.0,48,291.0,18,1066,206,7,31,24,MGM,external,reduced_fee,4.0,1.0,0.0,0.0,1.0,13333,1.0,0.0,0.0,0.0,0.0,0.0,380.0,380.0,1175.0,0.0,,1.0,0.408862,0.0,,,0.0,,0.0
1653,571639,3,32,1.0,0,3456,754,1327,180,2129,574,223.0,618.0,160,570.0,294,2056,266,15,15,17,Unreferred,external,no_fee,53.0,1.0,0.0,0.0,1.0,62400,1.0,1.0,1.0,0.0,0.0,0.0,728.0,728.0,1110.0,0.0,,3.0,0.059892999999999995,0.0,,,0.0,,0.0
1654,571640,1,46,1.0,1,26923,1100,3445,306,23480,794,6485,8996,396,8321,196,12534,526,7,9,302.0,Partner,external,full_fee,19.0,1.0,1.0,0.0,0.0,74667,0.0,0.0,0.0,0.0,0.0,0.0,6720,6720,1163.0,0.0,,1.0,0.522837,0.0,,,0.0,,0.0
1655,571641,1,31,0.0,0,1397,124,126.0,48,1271,76,359.0,1066,36,111.0,32,597.0,58,3,3,26,MGM,external,no_fee,2.0,1.0,0.0,0.0,0.0,6667,1.0,0.0,0.0,0.0,0.0,0.001,0.0,,1020.0,0.0,,1.0,0.18830999999999998,0.0,,,0.0,,0.0
1656,571642,1,38,1.0,0,271.0,46,188.0,28,83.0,18,16.0,72.0,20,,0,172.0,30,0,0,4,MGM,external,reduced_fee,1.0,0.0,0.0,0.0,0.0,5333,0.0,0.0,0.0,0.0,0.0,0.001,,,1030.0,0.0,,1.0,0.018372,0.0,,,0.0,,0.0
1657,571643,1,39,1.0,1,5166,1030,967.0,138,4200,892,998.0,2888,808,667.0,220,2447,354,9,27,73.0,Partner,external,full_fee,61.0,1.0,0.0,0.0,0.0,42800,0.0,0.0,0.0,0.0,0.0,0.0,4847,4805,1323.0,0.0,,1.0,0.018514,0.0,,,0.0,,0.0
1658,571644,1,36,1.0,0,4361,1340,1986,602,2375,738,296.0,513.0,256,270.0,108,2088,652,4,4,35.0,Unreferred,external,full_fee,47.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.002,964.0,964.0,898.0,1.0,561.0,0.0,0.0,0.0,,,0.0,,0.0
1659,571645,1,33,1.0,0,7682,1128,1221,290,6461,838,1619,4202,356,2934,376,2162,380,6,12,55.0,Unreferred,external,no_fee,31.0,1.0,0.0,0.0,1.0,40267,1.0,0.0,0.0,0.0,0.0,0.0,2598,2559,1357.0,0.0,,1.0,0.215162,0.0,,,0.0,,0.0
1660,571646,1,36,0.0,0,4604,626,1165,90,3439,536,180.0,2460,376,874.0,214,2078,150,0,0,7.0,Direct,spillover,full_fee,14.0,1.0,0.0,0.0,1.0,75600,0.0,0.0,0.0,0.0,0.0,0.0,1583,1558,1323.0,0.0,,1.0,0.03011,0.0,,,0.0,,0.0
1661,571647,1,30,0.0,0,1884,198,431.0,68,1453,130,145.0,253.0,36,381.0,18,1141,130,0,0,31.0,MGM,external,no_fee,10.0,1.0,0.0,0.0,0.0,9000,0.0,0.0,0.0,0.0,0.0,0.004,736.0,361.0,1159.0,0.0,,1.0,0.12502,0.0,,,0.0,,0.0
1662,571648,1,41,1.0,0,2985,158,1222,72,1764,86,54.0,828.0,80,720.0,28,977.0,32,4,4,7,Affiliates,external,no_fee,7.0,1.0,0.0,0.0,1.0,60000,1.0,0.0,0.0,0.0,0.0,0.0,539.0,536.0,1247.0,0.0,,1.0,0.079435,0.0,3542,,0.0,185.0,2.0
1663,571649,1,29,0.0,0,7512,330,1209,110,6303,220,2750,2495,192,70.0,4,5731,198,9,481,59.0,MGM,external,reduced_fee,7.0,1.0,0.0,0.0,0.0,24000,1.0,1.0,0.0,0.0,0.0,0.0,2146,2131,1186.0,0.0,,1.0,0.000767,0.0,,,0.0,,0.0
1664,571650,1,38,1.0,0,,0,,0,,0,,,0,,0,,0,3,3,0,MGM,external,no_fee,,,,,,,,,,,,,,,,,,,,,,,,,
1665,571651,1,39,1.0,0,1695,608,768.0,422,927.0,186,26.0,175.0,28,129.0,10,643.0,272,0,0,22.0,MGM,external,no_fee,21.0,1.0,0.0,0.0,1.0,20000,0.0,0.0,0.0,0.0,0.0,0.001,583.0,583.0,1300.0,0.0,,1.0,0.094306,0.0,,,0.0,,0.0
1666,571652,1,32,1.0,0,6464,814,804.0,194,5660,620,336.0,3137,424,3767,370,1136,236,3,3,76.0,MGM,external,reduced_fee,11.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1135,1112,1300.0,1.0,795.0,0.0,0.0,0.0,,,0.0,,0.0
1667,571653,1,27,0.0,0,617.0,88,128.0,26,488.0,62,140.0,58.0,16,86.0,8,244.0,42,9,31,14.0,Unreferred,external,no_fee,10.0,1.0,0.0,1.0,1.0,16400,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,41.0,41.0,1080.0,0.0,,1.0,0.242353,0.0,,,0.0,,0.0
1668,571654,1,38,0.0,0,14746,866,1842,46,12905,820,3821,8638,1004,6282,320,1910,110,6,7,165.0,Direct,external,full_fee,10.0,1.0,1.0,0.0,1.0,45333,1.0,1.0,1.0,0.0,0.0,0.0,3671,3671,1296.0,0.0,,1.0,0.561334,0.0,,,0.0,,0.0
1669,571655,1,39,0.0,0,2391,200,488.0,60,1903,140,449.0,445.0,20,1329,60,769.0,72,4,4,3.0,Natural Referral,external,no_fee,6.0,1.0,1.0,0.0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.23800000000000002,1110,990.0,836.0,0.0,,1.0,1.00445,0.0,,,0.0,,0.0
1670,571656,2,49,0.0,0,1473,128,527.0,30,946.0,98,24.0,762.0,164,58.0,4,475.0,32,15,65,32,Partnerships - Other,spillover,no_fee,10.0,1.0,0.0,0.0,1.0,47333,1.0,0.0,0.0,0.0,0.0,0.0,584.0,584.0,1376.0,0.0,9.0,2.0,0.039968000000000004,0.01,1170,0.0,2.0,,2.0
1671,571657,1,55,1.0,0,4217,462,766.0,146,3451,316,341.0,2581,280,995.0,36,2308,292,4,4,13.0,Affiliates,external,no_fee,42.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,723.0,718.0,1376.0,0.0,,1.0,0.175037,0.0,944.0,,0.0,1.0,2.0
1672,571658,1,32,1.0,0,5687,1436,886.0,326,4802,1110,1434,2915,700,830.0,352,2920,528,9,38,62.0,MGM,external,full_fee,55.0,1.0,0.0,0.0,1.0,32000,1.0,0.0,0.0,0.0,0.0,0.0,1178,1178,1281.0,0.0,,1.0,0.163946,0.0,1449,,0.0,125.0,2.0
1673,571659,1,39,1.0,0,1887,398,623.0,142,1263,256,302.0,605.0,128,467.0,132,967.0,196,5,5,27,MGM,external,no_fee,33.0,1.0,0.0,0.0,0.0,25200,0.0,1.0,1.0,0.0,0.0,0.0,1002,1002,1266.0,0.0,,1.0,0.07228,0.0,,,0.0,,0.0
1674,571660,1,37,0.0,1,4514,490,970.0,116,3544,374,749.0,1712,212,742.0,92,2284,184,5,6,74.0,Unreferred,spillover,full_fee,28.0,1.0,0.0,0.0,1.0,32667,1.0,0.0,0.0,0.0,0.0,0.0,1175,1065,1376.0,0.0,,1.0,0.147541,0.0,,,0.0,,0.0
1675,571661,3,48,1.0,1,36846,1016,12303,244,24545,772,2155,7304,1016,1630,68,25533,798,21,138,364.0,MGM,spillover,full_fee,137.0,1.0,1.0,0.0,1.0,120200,0.0,0.0,0.0,0.0,0.0,0.008,6513,6201,996.0,1.0,450.0,2.0,0.081466,0.0,1204,,0.0,823.0,3.0
1676,571662,1,42,0.0,1,12977,402,1542,80,11436,322,5700,6768,672,6353,38,5278,302,9,24,101.0,Unreferred,external,full_fee,85.0,1.0,0.0,0.0,1.0,85200,1.0,0.0,0.0,0.0,0.0,0.0,3204,3095,1296.0,0.0,,1.0,0.08021,0.0,,,0.0,,0.0
1677,571663,1,40,1.0,1,11027,1902,2779,424,8249,1478,485.0,6542,1204,823.0,364,4427,656,8,21,35.0,MGM,spillover,full_fee,57.0,1.0,0.0,0.0,1.0,62800,1.0,0.0,0.0,0.0,0.0,0.0,2214,1992,1350.0,0.0,,1.0,0.070628,0.0,,,0.0,,0.0
1678,571664,2,36,1.0,1,13122,1426,2530,398,10593,1028,5338,5667,1096,4630,174,4511,616,13,121,265,In House,others,full_fee,21.0,1.0,0.0,0.0,1.0,18333,0.0,7.0,4.0,0.0,0.0,0.001,2246,2210,1300.0,1.0,1170,1.0,0.27318899999999996,0.1221,3653,1751,3.0,53.0,2.0
1679,571665,2,35,1.0,0,3253,520,598.0,264,2655,256,331.0,1449,164,1980,90,795.0,300,13,23,21.0,Unreferred,external,no_fee,37.0,1.0,0.0,0.0,1.0,76800,1.0,0.0,0.0,0.0,0.0,0.0,813.0,810.0,1353.0,0.0,,2.0,0.005582,0.0,,,0.0,,0.0
1680,571666,1,37,1.0,1,25710,1328,780.0,202,24932,1126,7704,3753,476,20855,452,2700,420,9,43,192,MGM,external,full_fee,31.0,1.0,0.0,0.0,1.0,81467,1.0,0.0,0.0,0.0,0.0,0.0,5773,5763,1118.0,0.0,,1.0,0.08415700000000001,0.0,1667,,0.0,,0.0
1681,571667,1,36,0.0,1,,0,,0,,0,,,0,,0,,0,4,4,55.0,Unreferred,external,reduced_fee,26.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,347.0,347.0,1346.0,1.0,39.0,0.0,0.0,0.0,,,0.0,,0.0
1682,571668,1,34,1.0,0,4331,728,1045,298,3286,430,148.0,1989,220,1505,92,947.0,318,0,0,23.0,Unreferred,external,no_fee,20.0,1.0,0.0,0.0,1.0,54400,1.0,1.0,0.0,0.0,0.0,0.0,977.0,932.0,1350.0,0.0,,1.0,0.019705,0.0,,,0.0,,0.0
1683,571669,1,50,0.0,0,97.0,34,76.0,24,21.0,10,,,0,,0,60.0,18,6,12,44.0,MGM,external,no_fee,14.0,1.0,1.0,0.0,0.0,4000,1.0,0.0,0.0,0.0,0.0,0.098,272.0,104.0,881.0,0.0,,1.0,0.8926,0.0,,,0.0,,0.0
1684,571670,1,53,1.0,0,11760,524,3564,330,8196,194,429.0,6985,308,1228,16,4861,378,5,8,134,Partner,external,full_fee,13.0,1.0,1.0,0.0,0.0,12000,0.0,1.0,0.0,0.0,0.0,0.0,3464,3214,1030.0,0.0,,1.0,0.21381,0.2434,11499,9536,3.0,,0.0
1685,571671,1,35,0.0,0,1642,76,59.0,10,1583,66,381.0,813.0,68,152.0,2,873.0,54,3,3,8.0,MGM,external,no_fee,8.0,1.0,0.0,0.0,0.0,24133,1.0,1.0,1.0,0.0,0.0,0.025,142.0,140.0,1277.0,0.0,,1.0,0.414025,0.0,,,0.0,,0.0
1686,571672,1,73,0.0,0,1387,8,17.0,4,1369,4,,11.0,4,1358,2,28.0,6,6,8,47,Affiliates,external,reduced_fee,6.0,1.0,0.0,0.0,1.0,40000,0.0,1.0,0.0,0.0,0.0,0.0,1050,1050,1270.0,0.0,,1.0,0.0,0.0251,7409,1657,2.0,502.0,3.0
1687,571673,1,37,1.0,0,165.0,16,5.0,8,160.0,8,,157.0,12,157.0,6,5.0,8,5,13,4,MGM,spillover,full_fee,1.0,0.0,0.0,0.0,0.0,4333,0.0,1.0,0.0,0.0,0.0,0.002,817.0,817.0,930.0,1.0,,0.0,0.0,0.0,,,0.0,,0.0
1688,571674,1,56,0.0,0,183.0,18,77.0,10,106.0,8,,,0,,0,156.0,12,3,3,1.0,MGM,external,no_fee,1.0,1.0,0.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,91.0,91.0,772.0,0.0,,1.0,0.0325,0.0,,,0.0,,0.0
1689,571675,2,69,0.0,1,17806,208,3514,60,14293,148,6549,1159,40,9311,62,7709,96,0,0,214.0,MGM,spillover,reduced_fee,162.0,1.0,0.0,0.0,1.0,122933,0.0,0.0,0.0,0.0,0.0,0.0,7746,7746,1289.0,0.0,,2.0,0.192477,0.0,,,0.0,,0.0
1690,571676,2,40,0.0,0,9683,560,669.0,72,9015,488,4088,5723,548,1946,46,1816,130,15,755,131.0,In House,others,no_fee,44.0,1.0,0.0,0.0,1.0,53600,1.0,1.0,0.0,0.0,0.0,0.0,2036,1980,0.0,0.0,,1.0,0.020727000000000002,0.0,,,0.0,,0.0
1691,571677,1,70,1.0,1,2907,198,1415,144,1492,54,22.0,1030,76,941.0,18,1768,158,6,27,100,MGM,spillover,full_fee,6.0,1.0,0.0,0.0,1.0,23200,1.0,0.0,0.0,0.0,0.0,0.0,695.0,695.0,1369.0,0.0,,1.0,0.363584,0.0,4810,,0.0,82.0,3.0
1692,571678,1,36,0.0,0,1630,290,439.0,96,1191,194,443.0,811.0,128,784.0,134,538.0,88,0,0,53.0,Unreferred,external,no_fee,19.0,1.0,0.0,0.0,0.0,12000,1.0,1.0,0.0,0.0,0.0,0.005,1019,693.0,1331.0,0.0,,1.0,0.106823,0.0,,,0.0,,0.0
1693,571679,1,36,0.0,0,3415,186,159.0,40,3257,146,138.0,1293,160,2156,24,780.0,118,4,6,16,Partner,external,no_fee,8.0,1.0,0.0,0.0,1.0,38000,1.0,1.0,0.0,0.0,0.0,0.0,1745,1745,1315.0,0.0,,1.0,0.023995,0.0,5115,,0.0,382.0,3.0
1694,571680,1,32,0.0,1,1944,46,41.0,4,1903,42,,1084,40,967.0,20,615.0,16,0,0,27,MGM,external,full_fee,3.0,1.0,0.0,0.0,0.0,16000,0.0,0.0,0.0,0.0,0.0,0.0,259.0,259.0,1327.0,0.0,,1.0,0.119762,0.0,,,0.0,,0.0
1695,571681,1,35,0.0,0,159.0,42,29.0,22,129.0,20,70.0,60.0,16,34.0,2,102.0,32,9,84,43,MGM,external,full_fee,10.0,1.0,0.0,0.0,1.0,49200,0.0,2.0,2.0,0.0,0.0,0.0,1411,1385,1194.0,0.0,,1.0,-0.00732,0.0,147.0,,0.0,61.0,2.0
1696,571682,1,37,1.0,1,9144,560,1009,158,8136,402,868.0,3982,372,2768,62,3121,260,9,31,137.0,Unreferred,external,full_fee,62.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.001,1893,1879,1293.0,1.0,800.0,0.0,0.0,0.0458,937.0,2032,2.0,,0.0
1697,571683,2,41,1.0,1,24097,280,1265,148,22833,132,22.0,34.0,12,11.0,2,23719,226,13,49,83.0,MGM,external,full_fee,60.0,1.0,0.0,0.0,1.0,100000,1.0,0.0,0.0,0.0,0.0,0.0,2458,2458,1251.0,0.0,,1.0,0.138837,0.1084,2301,958.0,2.0,,0.0
1698,571684,1,51,1.0,0,256.0,50,160.0,26,95.0,24,,,0,83.0,14,85.0,22,4,6,17,Direct,spillover,reduced_fee,40.0,1.0,0.0,0.0,1.0,103333,0.0,1.0,0.0,0.0,0.0,0.0,1036,864.0,1338.0,0.0,,1.0,0.042677,0.0,,,0.0,,0.0
1699,571685,2,54,1.0,0,2068,686,574.0,202,1494,484,253.0,308.0,72,402.0,244,1038,230,15,187,5.0,Search,external,no_fee,40.0,1.0,0.0,0.0,1.0,40000,0.0,0.0,0.0,0.0,0.0,0.001,264.0,264.0,1315.0,1.0,51.0,1.0,0.030267000000000002,0.0466,4900,3517,4.0,,2.0
1700,571686,1,37,1.0,1,9063,986,3381,284,5682,702,2121,4304,352,1991,174,2119,388,0,0,260.0,Unreferred,external,full_fee,40.0,1.0,1.0,0.0,1.0,68000,0.0,0.0,0.0,0.0,0.0,0.0,6674,6674,1300.0,0.0,,1.0,0.14257899999999998,0.0,,,0.0,,0.0
1701,571687,1,38,0.0,0,3209,686,184.0,106,3026,580,550.0,1586,344,1211,200,527.0,154,9,18,7,MGM,spillover,reduced_fee,7.0,1.0,0.0,0.0,1.0,60000,1.0,1.0,1.0,1.0,0.0,0.0,719.0,719.0,1255.0,0.0,,1.0,0.113452,0.0,,,0.0,,0.0
1702,571688,2,58,1.0,1,8237,1130,1478,276,6760,854,2653,4648,808,2270,298,3455,566,13,63,20.0,Partner,external,full_fee,28.0,1.0,0.0,0.0,1.0,78000,1.0,1.0,0.0,0.0,0.0,0.0,2953,2942,1372.0,0.0,,2.0,0.10144600000000001,0.0,521.0,,0.0,148.0,2.0
1703,571689,1,56,1.0,1,7003,432,2143,262,4861,170,2622,2170,160,3087,44,2392,308,0,0,68.0,Search,external,full_fee,27.0,1.0,0.0,0.0,1.0,76800,0.0,1.0,0.0,0.0,0.0,0.0,2693,2693,1121.0,0.0,,1.0,0.251219,0.2111,3358,1836,2.0,,0.0
1704,571690,1,38,0.0,0,5428,348,246.0,24,5182,324,2714,2165,360,3367,120,1030,108,9,30,69.0,Unreferred,spillover,no_fee,15.0,1.0,0.0,0.0,1.0,61600,0.0,0.0,0.0,0.0,0.0,0.0,3215,3143,1232.0,0.0,,1.0,0.100065,0.0,337.0,,0.0,43.0,2.0
1705,571691,1,31,0.0,0,1239,324,369.0,104,870.0,220,143.0,400.0,80,425.0,118,410.0,112,6,6,29,,,no_fee,6.0,1.0,0.0,0.0,0.0,20000,0.0,0.0,0.0,0.0,0.0,0.0,470.0,464.0,1300.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
1706,571692,1,41,1.0,0,515.0,164,131.0,72,384.0,92,5.0,92.0,24,99.0,26,298.0,96,0,0,5,MGM,external,no_fee,2.0,1.0,0.0,0.0,0.0,8000,0.0,0.0,0.0,0.0,0.0,0.001,164.0,159.0,1020.0,0.0,,1.0,0.003476,0.0,,,0.0,,0.0
1707,571693,1,41,1.0,1,2928,500,928.0,114,2001,386,196.0,1045,136,341.0,20,878.0,168,0,0,67.0,Unreferred,external,reduced_fee,38.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2490,2461,1270.0,1.0,528.0,0.0,0.0,0.0,,,0.0,,0.0
1708,571694,2,34,0.0,0,331.0,84,,0,331.0,84,109.0,324.0,148,5.0,8,178.0,42,0,0,15.0,Unreferred,external,no_fee,26.0,1.0,0.0,0.0,0.0,60800,0.0,0.0,0.0,0.0,0.0,0.003,1394,1279,1209.0,0.0,,2.0,0.000933,0.0,,,0.0,,0.0
1709,571695,1,32,1.0,0,5466,882,732.0,260,4734,622,666.0,1101,252,995.0,150,1732,338,4,6,3.0,MGM,external,no_fee,19.0,1.0,0.0,0.0,1.0,44000,1.0,1.0,0.0,0.0,0.0,0.0,1294,1269,1274.0,0.0,,1.0,0.067721,0.0,,,0.0,,0.0
1710,571696,1,50,0.0,1,4863,566,1047,100,3816,466,947.0,3112,728,1009,68,2372,164,5,5,77,Affiliates,external,full_fee,6.0,1.0,0.0,0.0,1.0,61333,1.0,0.0,0.0,0.0,0.0,0.0,1012,1008,1281.0,0.0,,1.0,0.012772,0.0435,13932,4583,2.0,1580,2.0
1711,571697,1,39,1.0,0,2149,108,352.0,44,1797,64,90.0,1468,40,1019,16,810.0,50,4,8,28,Unreferred,spillover,full_fee,2.0,1.0,0.0,0.0,0.0,6667,0.0,0.0,0.0,0.0,0.0,0.0,,,1235.0,0.0,,1.0,0.0015,0.0,,,0.0,,0.0
1712,571698,1,43,0.0,0,1419,22,59.0,6,1360,16,480.0,1248,28,1298,6,113.0,14,4,5,18,Unreferred,external,no_fee,1.0,0.0,0.0,0.0,0.0,2667,0.0,0.0,0.0,0.0,0.0,0.001,,,1055.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
1713,571699,1,37,1.0,0,3523,812,1292,452,2232,360,390.0,1264,172,286.0,12,707.0,156,4,4,7.0,Unreferred,external,no_fee,58.0,1.0,0.0,0.0,1.0,41600,1.0,0.0,0.0,0.0,0.0,0.0,1113,1113,1372.0,0.0,,1.0,0.073261,0.0,,,0.0,,0.0
1714,571700,1,35,0.0,0,75.0,8,59.0,4,16.0,4,2.0,16.0,8,,0,75.0,8,4,4,51.0,MGM,external,no_fee,13.0,1.0,1.0,0.0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.27699999999999997,68.0,68.0,879.0,0.0,,1.0,0.94785,0.0272,2398,3738,4.0,,0.0
1715,571701,2,39,1.0,0,3638,552,2440,420,1197,132,81.0,573.0,128,531.0,32,1561,326,11,29,58,Paid Search,external,no_fee,8.0,1.0,0.0,0.0,0.0,42267,0.0,1.0,0.0,0.0,0.0,0.0,826.0,779.0,1152.0,0.0,,2.0,0.003858,0.0,,,0.0,,0.0
1716,571702,1,34,0.0,0,12678,416,606.0,48,12073,368,351.0,1515,188,435.0,88,11158,142,9,36,114.0,MGM,external,full_fee,7.0,1.0,0.0,0.0,1.0,38667,0.0,0.0,0.0,0.0,0.0,0.0,2090,2083,1190.0,0.0,,1.0,0.01466,0.0,,,0.0,,0.0
1717,571703,1,36,0.0,0,311.0,64,39.0,8,272.0,56,6.0,111.0,24,5.0,2,163.0,26,4,4,1.0,MGM,external,no_fee,2.0,1.0,0.0,0.0,0.0,7333,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,1403.0,0.0,,1.0,0.00109,0.0,,,0.0,,0.0
1718,571704,2,56,0.0,0,1498,86,688.0,44,811.0,42,172.0,503.0,36,355.0,10,1006,64,15,333,71,MGM,spillover,full_fee,5.0,1.0,0.0,0.0,1.0,60000,1.0,5.0,5.0,1.0,1.0,0.0,1525,1509,1350.0,0.0,84.0,2.0,0.017897,0.0,,,0.0,,0.0
1719,571705,1,35,0.0,0,1480,186,134.0,42,1346,144,109.0,733.0,100,162.0,70,576.0,66,4,4,65,MGM,external,full_fee,5.0,1.0,0.0,0.0,1.0,26667,0.0,2.0,0.0,0.0,0.0,0.0,660.0,660.0,1369.0,0.0,,1.0,0.0,0.0,4258,,0.0,308.0,2.0
1720,571706,2,44,1.0,0,80636,1218,30902,638,49738,580,23710,22680,156,1145,170,78092,742,0,0,712.0,MGM,external,no_fee,19.0,1.0,1.0,0.0,0.0,90067,1.0,6.0,0.0,0.0,0.0,0.015,17477,17423,854.0,0.0,,2.0,0.32538,0.0,,,0.0,,0.0
1721,571707,1,45,0.0,0,82.0,54,51.0,24,30.0,30,,,0,25.0,24,51.0,24,0,0,37.0,MGM,external,no_fee,13.0,1.0,1.0,1.0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.158,21.0,21.0,926.0,0.0,,1.0,0.97824,0.0426,2293,4128,5.0,,0.0
1722,571708,1,34,1.0,0,1562,218,654.0,80,907.0,138,486.0,268.0,96,218.0,64,990.0,88,4,4,22,Paid Search,external,no_fee,5.0,1.0,0.0,0.0,1.0,4667,0.0,0.0,0.0,0.0,0.0,0.02,352.0,352.0,1144.0,0.0,,1.0,0.21693,0.0997,539.0,189.0,2.0,130.0,2.0
1723,571709,1,39,1.0,1,3413,260,446.0,54,2967,206,2459,719.0,196,2559,96,670.0,80,5,26,46,In House,others,full_fee,3.0,1.0,1.0,0.0,0.0,3000,0.0,0.0,0.0,0.0,0.0,0.004,1656,1633,804.0,0.0,,1.0,0.673393,0.0,,,0.0,,0.0
